actorID,actor_type,objectID,object,action,timestamp
/program files/vmware/vmware tools/vmtoolsd.exe_1748,PRINCIPAL_LOCAL,"c:""/programdata/vmware/vmware tools",PRINCIPAL_LOCAL,read,30201235
/windows/system32/wbem/wmiprvse.exe_2080,PRINCIPAL_LOCAL,"c:""/windows/system32/wbem/wmiprvse.exe",PRINCIPAL_LOCAL,executed,30201249
/windows/system32/wbem/wmiprvse.exe_2080,PRINCIPAL_LOCAL,"c:""/windows/system32/tzres.dll",PRINCIPAL_LOCAL,read,30201249
/windows/system32/wbem/wmiprvse.exe_2080,PRINCIPAL_LOCAL,"c:""//",PRINCIPAL_LOCAL,read,30201249
/windows/system32/wbem/wmiprvse.exe_2080,PRINCIPAL_LOCAL,"c:""/windows/system32/winsta.dll",PRINCIPAL_LOCAL,read,30201256
/windows/system32/wbem/wmiprvse.exe_2080,PRINCIPAL_LOCAL,"c:""/windows/system32/powrprof.dll",PRINCIPAL_LOCAL,read,30201256
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe",PRINCIPAL_LOCAL,executed,30201250
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,NOPROCESSNAME_516,SUBJECT_PROCESS,fork,30201250
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/local/microsoft/windows/caches/cversions.1.db",PRINCIPAL_LOCAL,read,30201250
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/local/microsoft/windows/caches/{afbf9f1a-8ee8-4c77-af34-c647e37ca0d9}.1.ver0x0000000000000015.db",PRINCIPAL_LOCAL,read,30201250
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/local/microsoft/windows/caches",PRINCIPAL_LOCAL,read,30201250
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/user32.dll.mui",PRINCIPAL_LOCAL,read,30201251
/windows/explorer.exe_1756,PRINCIPAL_LOCAL,"c:""/windows/media/windows shutdown.wav",PRINCIPAL_LOCAL,read,30201251
/users/aalsahee/appdata/local/iconcache.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1756",PRINCIPAL_LOCAL,write,30201250
/users/aalsahee/appdata/local/microsoft/windows/caches/cversions.1.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1756",PRINCIPAL_LOCAL,write,30201250
/users/aalsahee/appdata/local/microsoft/windows/caches/{afbf9f1a-8ee8-4c77-af34-c647e37ca0d9}.1.ver0x0000000000000015.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1756",PRINCIPAL_LOCAL,write,30201250
/users/aalsahee/appdata/local/microsoft/windows/caches/{afbf9f1a-8ee8-4c77-af34-c647e37ca0d9}.1.ver0x0000000000000013.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1756",PRINCIPAL_LOCAL,delete,30201250
/windows/system32/csrss.exe_412,PRINCIPAL_LOCAL,"c:""/windows/system32/csrss.exe",PRINCIPAL_LOCAL,executed,30201251
/windows/system32/csrss.exe_412,PRINCIPAL_LOCAL,"c:""/windows/system32/sechost.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/csrss.exe_412,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/user32.dll.mui",PRINCIPAL_LOCAL,read,30201251
/windows/system32/csrss.exe_412,PRINCIPAL_LOCAL,"c:""/windows/system32/sxs.dll",PRINCIPAL_LOCAL,read,30201313
/windows/system32/csrss.exe_412,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,30201313
/windows/system32/csrss.exe_412,PRINCIPAL_LOCAL,"c:""/windows/system32/conhost.exe",PRINCIPAL_LOCAL,execute,30202213
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/winlogon.exe",PRINCIPAL_LOCAL,executed,30201251
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/logonui.exe",PRINCIPAL_LOCAL,execute,30201251
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/authz.dll",PRINCIPAL_LOCAL,read,30201255
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/version.dll",PRINCIPAL_LOCAL,read,30201255
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/davclnt.dll",PRINCIPAL_LOCAL,read,30201255
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/cscapi.dll",PRINCIPAL_LOCAL,read,30201255
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/kbdus.dll",PRINCIPAL_LOCAL,read,30201256
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/user32.dll.mui",PRINCIPAL_LOCAL,read,30201256
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/apphelp.dll",PRINCIPAL_LOCAL,read,30201313
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/uxtheme.dll",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/globalization/sorting/sortdefault.nls",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/resources/themes/aero/aero.msstyles",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptsp.dll",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/rsaenh.dll",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/windowscodecs.dll",PRINCIPAL_LOCAL,read,30201322
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/wkscli.dll",PRINCIPAL_LOCAL,read,30201323
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/netutils.dll",PRINCIPAL_LOCAL,read,30201323
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/sspicli.dll",PRINCIPAL_LOCAL,read,30201324
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/fonts/8514oem.fon",PRINCIPAL_LOCAL,read,30201329
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/slc.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/slui.exe",PRINCIPAL_LOCAL,execute,30201329
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/mpr.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/winlogon.exe_468,PRINCIPAL_LOCAL,"c:""/windows/system32/userinit.exe",PRINCIPAL_LOCAL,execute,30201330
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/logonui.exe",PRINCIPAL_LOCAL,executed,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/winlogon.exe_468",PRINCIPAL_LOCAL,fork,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32",PRINCIPAL_LOCAL,execute,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/imm32.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcss.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/uxtheme.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/sechost.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/registration/r000000000006.clb",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/winsxs/x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2",PRINCIPAL_LOCAL,execute,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/winsxs/x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2/comctl32.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/windowsshell.manifest",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/winsxs/x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80",PRINCIPAL_LOCAL,execute,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/winsxs/x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80/gdiplus.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/globalization/sorting/sortdefault.nls",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/mmdevapi.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/propsys.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/dwmapi.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/xmllite.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/windowscodecs.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/winbrand.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/branding/basebrd/basebrd.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcrtremote.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/wtsapi32.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/winsta.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/secur32.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/sspicli.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/credui.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/netapi32.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/netutils.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/srvcli.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/wkscli.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/samcli.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/win.ini",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/rasman.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptsp.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/rsaenh.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/program files/common files/microsoft shared/ink/tiptsf.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/msctf.dll.mui",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/oleacc.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/oleaccrc.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/uiautomationcore.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/sxs.dll",PRINCIPAL_LOCAL,read,30201251
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/fonts/staticcache.dat",PRINCIPAL_LOCAL,read,30201253
/windows/system32/logonui.exe_2944,PRINCIPAL_LOCAL,"c:""/windows/system32/imageres.dll",PRINCIPAL_LOCAL,read,30201255
/windows/system32/svchost.exe_616,PRINCIPAL_LOCAL,"c:""/windows/system32/svchost.exe",PRINCIPAL_LOCAL,executed,30201251
NOPROCESSNAME_4,SUBJECT_PROCESS,NOPROCESSNAME,FILE_OBJECT_BLOCK,executed,30201251
NOPROCESSNAME_4,SUBJECT_PROCESS,"c:""/windows/system32/msdtc/trace/dtctrace.log",PRINCIPAL_LOCAL,read,30201263
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,"c:""/windows/system32/svchost.exe",PRINCIPAL_LOCAL,executed,30201252
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,NOPROCESSNAME_516,SUBJECT_PROCESS,fork,30201252
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,"c:""/windows/registration/r000000000006.clb",PRINCIPAL_LOCAL,read,30201252
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,"c:""/windows/system32/es.dll",PRINCIPAL_LOCAL,read,30201252
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,"c:""/windows/system32/stdole2.tlb",PRINCIPAL_LOCAL,read,30201252
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,"c:""/windows/system32/services.exe_516",PRINCIPAL_LOCAL,fork,30201259
/windows/system32/svchost.exe_896,PRINCIPAL_LOCAL,"c:""/windows/serviceprofiles/localservice/appdata/local",PRINCIPAL_LOCAL,read,30201259
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/taskhost.exe",PRINCIPAL_LOCAL,executed,30201253
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,NOPROCESSNAME_516,SUBJECT_PROCESS,fork,30201253
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/msctf.dll.mui",PRINCIPAL_LOCAL,read,30201253
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/services.exe_516",PRINCIPAL_LOCAL,fork,30201328
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32",PRINCIPAL_LOCAL,execute,30201328
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/imm32.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcss.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/sechost.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/uxtheme.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/dwmapi.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/registration/r000000000006.clb",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/wininet.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/version.dll",PRINCIPAL_LOCAL,read,30201329
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/msctfmonitor.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/winsta.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/wtsapi32.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/hotstartuseragent.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/slc.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/fonts/staticcache.dat",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcrtremote.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/api-ms-win-downlevel-advapi32-l2-1-0.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/user32.dll.mui",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/esent.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/program files/common files/microsoft shared/ink/tiptsf.dll",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/globalization/sorting/sortdefault.nls",PRINCIPAL_LOCAL,read,30201330
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/winmm.dll",PRINCIPAL_LOCAL,read,30201331
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/dimsjob.dll",PRINCIPAL_LOCAL,read,30201341
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/taskschd.dll",PRINCIPAL_LOCAL,read,30201341
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/sspicli.dll",PRINCIPAL_LOCAL,read,30201341
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/netprofm.dll",PRINCIPAL_LOCAL,read,30201342
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/nlaapi.dll",PRINCIPAL_LOCAL,read,30201342
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptsp.dll",PRINCIPAL_LOCAL,read,30201342
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/rsaenh.dll",PRINCIPAL_LOCAL,read,30201342
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/npmproxy.dll",PRINCIPAL_LOCAL,read,30201342
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/atl.dll",PRINCIPAL_LOCAL,read,30758190
/windows/system32/taskhost.exe_1652,PRINCIPAL_LOCAL,"c:""/windows/system32/dsrole.dll",PRINCIPAL_LOCAL,read,30758190
/windows/system32/dwm.exe_1740,PRINCIPAL_LOCAL,"c:""/windows/system32/dwm.exe",PRINCIPAL_LOCAL,executed,30201255
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,"c:""/windows/system32/svchost.exe",PRINCIPAL_LOCAL,executed,30201255
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,NOPROCESSNAME_516,SUBJECT_PROCESS,fork,30201255
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,"c:""/windows/system32/stdole2.tlb",PRINCIPAL_LOCAL,read,30201255
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,"c:""/windows/system32/cscobj.dll",PRINCIPAL_LOCAL,read,30201255
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,"c:""/windows/system32/services.exe_516",PRINCIPAL_LOCAL,fork,30201256
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,"c:""/windows/system32/wer.dll",PRINCIPAL_LOCAL,read,30201256
/windows/system32/svchost.exe_920,PRINCIPAL_LOCAL,"c:""/windows/system32/wuaueng.dll",PRINCIPAL_LOCAL,read,30201256
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/lsass.exe",PRINCIPAL_LOCAL,executed,30201255
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/netjoin.dll",PRINCIPAL_LOCAL,execute,30201307
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/globalization/sorting/sortdefault.nls",PRINCIPAL_LOCAL,read,30201308
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/secur32.dll",PRINCIPAL_LOCAL,execute,30201308
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,execute,30201308
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/kerberos.dll",PRINCIPAL_LOCAL,execute,30201308
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptsp.dll",PRINCIPAL_LOCAL,execute,30201308
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/mswsock.dll",PRINCIPAL_LOCAL,execute,30201308
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/system32/wship6.dll",PRINCIPAL_LOCAL,execute,30201309
/windows/system32/lsass.exe_524,PRINCIPAL_LOCAL,"c:""/windows/win.ini",PRINCIPAL_LOCAL,read,30201309
